long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m
136.02177,4.3674,-2657.39,3393039.64,0.2634601924876077,1.3734562057998427
136.02112,4.3623,-2656.08,3393041.22,0.3008969602850846,1.4009522334564275
136.02046,4.3572,-2649.76,3393047.82,0.3383048508072849,1.3119601315060825
136.01974,4.3521,-2652.69,3393045.15,0.3765667690075763,1.3952741065879817
136.01905,4.347,-2652.03,3393046.08,0.4100769024985639,1.516435667033876
136.01837,4.342,-2652.69,3393045.69,0.3961142115457601,1.576670137877044
136.01768,4.3369,-2651.47,3393047.18,0.3935294804946929,1.5158860851251992
136.01699,4.3318,-2650.46,3393048.46,0.3778598783471849,1.762601772666213
136.01631,4.3267,-2647.65,3393051.54,0.3797861830364146,2.1242923613714813
136.01562,4.3217,-2645.56,3393053.9,0.2903841317539381,1.942740354496384
136.01494,4.3166,-2647.92,3393051.81,0.2245255312986055,1.699562732495878
136.01425,4.3115,-2647.39,3393052.61,0.1374074258129217,1.036722564986966
136.01356,4.3064,-2648.04,3393052.23,0.0664083109432444,1.3040998790630207
136.01288,4.3014,-2649.31,3393051.22,0.0233271085322728,1.2623267700029577
136.01219,4.2963,-2649.5,3393051.3,0.045829691346952,1.160973285530497
136.01151,4.2912,-2645.98,3393055.09,0.0858788341264527,1.3459918753359346
136.01082,4.2861,-2646.95,3393054.39,0.1217231314956705,1.1480772577646512
136.01013,4.2811,-2645.99,3393055.62,0.1228123348714621,1.2326120445659146
136.00945,4.276,-2644.34,3393057.54,0.1046845932406748,1.5623725079955506
136.00876,4.2709,-2646.75,3393055.4,0.0522700453117208,1.797919341418199
136.00808,4.2658,-2645.88,3393056.54,0.0658429294892471,1.7514460626268678
136.00739,4.2608,-2649.04,3393053.65,0.0293899280972267,1.8543423527569207
136.0067,4.2557,-2649.95,3393053.01,0.7061647357586106,7.91544123372044
136.00532,4.2456,-2645.41,3393058.07,2.6933104285622207,38.97381606922009
136.00464,4.2405,-2606.62,3393097.13,6.6872960339048415,56.79133413946248
136.00395,4.2354,-2637.51,3393066.5,8.661399425392858,57.5049657256978
136.00327,4.2303,-2802.5,3392901.77,7.484475427207927,67.52107537952516
136.00259,4.2252,-2883.51,3392821.03,6.980299292305604,69.84718685231545
136.0019,4.2202,-2772.46,3392932.34,7.264532920767953,63.81572642861184
136.00121,4.2151,-2597.84,3393107.22,7.32137186359902,57.91115201985186
136.00053,4.21,-2616.28,3393089.05,5.8188781468052495,56.472172340882
135.99985,4.2049,-2643.53,3393062.06,2.0021979026069485,34.786492244225855
135.99916,4.1999,-2648.28,3393057.57,1.1462470762317725,8.93977191740682
135.99848,4.1948,-2652.17,3393053.94,0.5165540220642199,6.213272825617504
135.99779,4.1897,-2653.06,3393053.32,0.3555640083278925,1.8498497503581712
135.99711,4.1846,-2655.24,3393051.4,0.3864119623996254,1.2544088110925222
135.99643,4.1796,-2655.04,3393051.86,0.4103545954201719,0.993691246788834
135.99574,4.1745,-2654.36,3393052.81,0.3091455010463154,1.5601689360083135
135.99506,4.1694,-2655.76,3393051.67,0.2716995767376508,1.5940038184590382
135.99437,4.1643,-2655.57,3393052.12,0.1921434999621742,1.3018332918266775
135.99369,4.1593,-2651.11,3393056.85,0.100432897847535,1.290236390289025
135.993,4.1542,-2653.32,3393054.9,0.1191398378544014,1.3855684913524695
135.9924,4.1491,-2654.45,3393054.03,0.1011083198113051,1.3144024777749386
135.99175,4.144,-2652.08,3393056.66,0.1459763272085448,1.2931350418825018
135.9911,4.1389,-2655.77,3393053.23,0.237127741028784,1.1453811915548815
135.99045,4.1338,-2655.79,3393053.47,0.2568576474120287,1.1354322598890514
135.98979,4.1287,-2655.23,3393054.28,0.2497885834591264,1.081347248017212
135.98914,4.1236,-2656.15,3393053.62,0.2119484923544578,1.638676384887095
135.98849,4.1185,-2655.6,3393054.43,0.1842471991712313,1.593772294996783
135.98784,4.1134,-2654.59,3393055.7,0.1676178309259611,1.5897262521409583
135.98719,4.1083,-2648.11,3393062.43,0.1345874718268543,1.5890756244018946
135.98654,4.1032,-2654.34,3393056.46,0.1778543984589571,2.149934639305825
135.98589,4.0981,-2653.68,3393057.38,0.1371489087227724,2.2652770644868787
135.98524,4.093,-2652.42,3393058.9,0.069011096088067,2.3409345115034124
135.98459,4.0879,-2651.38,3393060.19,0.1332248065258637,2.233318557064724
135.98394,4.0828,-2650.37,3393061.46,0.1269678702086138,2.117974402042522
135.98328,4.0777,-2650.99,3393061.1,0.1142386415802808,2.02329398470172
135.98263,4.0726,-2653.16,3393059.19,0.1284089968363569,1.3347847697834476
135.98198,4.0675,-2651.01,3393061.59,0.1780242659215307,1.03215729143512
135.98133,4.0624,-2650.5,3393062.36,0.2392339289878299,0.802406551496177
135.98068,4.0573,-2649.07,3393064.05,0.3195363426834487,0.8026919990625013
135.98003,4.0522,-2648.89,3393064.49,0.3089670101079924,0.8229128329374712
135.97939,4.0471,-2648.01,3393065.62,0.3076660990503213,0.8596189529193949
135.97874,4.042,-2645.19,3393068.69,0.2802803767079954,0.9711795971898928
135.97808,4.037,-2644.14,3393070.0,0.2537767411257725,1.065908673391878
135.97743,4.0319,-2643.25,3393071.14,0.2171929525039371,0.924898096917527
135.97678,4.0268,-2643.76,3393070.88,0.1916299673169489,0.8911277645765209
135.97613,4.0217,-2640.94,3393073.95,0.2031336938669991,0.847356300617046
135.97547,4.0166,-2639.94,3393075.21,0.2066687413870516,0.78060304730351
135.97482,4.0115,-2638.2,3393077.2,0.2244883428028319,0.64096591678209
135.97417,4.0064,-2638.11,3393077.54,0.2121621518755716,0.5190826473520483
135.68755,4.0097,-2613.57,3393104.51,0.25277919338937,0.5217580826136408
135.68689,4.0148,-2614.15,3393103.69,0.270686564264826,0.587892356832894
135.68622,4.0199,-2611.94,3393105.66,0.2286907864217022,0.63298425644418
135.68556,4.025,-2611.93,3393105.43,0.4333710186978487,0.8467349562143883
135.68489,4.0301,-2610.14,3393106.98,0.5258642561735725,0.7232730957822593
135.68423,4.0352,-2608.57,3393108.32,0.652448144713325,0.9482750564879784
135.68357,4.0403,-2606.76,3393109.89,1.0656757052180168,0.9136188653982236
135.6829,4.0454,-2603.75,3393112.66,1.1102312052876946,1.476829133523904
135.68224,4.0505,-2600.26,3393115.91,1.2757858251797174,1.6041578473145586
135.68157,4.0556,-2601.49,3393114.44,1.1297051097129305,1.4679613229250452
135.68091,4.0607,-2601.82,3393113.87,0.8050892087535242,1.3305310174882603
135.68024,4.0658,-2602.06,3393113.38,1.0365196183438543,2.709062947949615
135.67958,4.0709,-2601.42,3393113.78,1.064821483813256,4.838866679026268
135.67892,4.076,-2596.93,3393118.02,0.4304340267738643,5.209930703730346
135.67825,4.0811,-2592.04,3393122.67,0.4549480508961949,5.459489263550589
135.67759,4.0862,-2591.31,3393123.15,0.3927362699077047,5.072696558932441
135.67692,4.0912,-2601.7,3393112.52,0.7172009081062196,4.8807895988229735
135.67626,4.0963,-2602.49,3393111.48,1.442768204743165,4.400547962751014
135.6756,4.1014,-2602.03,3393111.7,0.3755523646145937,2.641037285712532
135.67493,4.1065,-2601.68,3393111.8,0.6896566638409443,0.9172744414581484
135.67427,4.1116,-2601.93,3393111.31,0.6658020013143326,1.0633038111051951
135.67361,4.1167,-2600.15,3393112.84,0.6365697944836897,0.830865038952077
135.67294,4.1218,-2597.92,3393114.83,0.6170738225958089,0.9957202414305604
135.67228,4.1269,-2595.62,3393116.88,0.802747203377828,1.059389736657922
135.67161,4.132,-2595.61,3393116.65,0.8690601684552528,1.041937210861868
135.67095,4.1371,-2596.75,3393115.26,0.769282518327534,0.7734448694166025
135.67029,4.1422,-2595.91,3393115.86,0.8196551552764094,0.8689996197673049
135.66962,4.1473,-2596.78,3393114.74,0.8038981068339681,1.0256522418131646
135.66896,4.1524,-2595.81,3393115.47,0.9019568772476384,1.251209667013711
135.66829,4.1575,-2598.78,3393112.25,0.9859974755305064,0.7991740555851092
135.66697,4.1676,-2602.53,3393108.0,0.5664434627348458,1.4268812036703176
135.6663,4.1727,-2603.99,3393106.29,0.4767475803870347,1.600037659922794
135.66564,4.1778,-2603.37,3393106.66,0.5365000111534108,1.459197615803324
135.66498,4.1829,-2602.13,3393107.65,0.3717430160381118,1.9236551285216013
135.66431,4.188,-2600.57,3393108.96,0.4560548083592222,1.3821005661259282
135.66365,4.1931,-2598.36,3393110.92,0.5019890224457202,1.19166041178034
135.66299,4.1982,-2593.8,3393115.23,0.5597784198308464,1.432809277005777
135.66232,4.2033,-2593.07,3393115.71,0.3586510834630078,1.959186566294402
135.66166,4.2084,-2591.98,3393116.55,0.4181637318685704,2.243438084392885
135.66099,4.2135,-2591.58,3393116.69,0.3579731217680175,2.3431295297514936
135.66033,4.2185,-2593.78,3393114.24,0.3837128685596134,2.3320794749722342
135.65967,4.2236,-2595.97,3393111.8,0.5239274761371433,1.613861643026404
135.659,4.2287,-2597.77,3393109.75,0.6051504594784621,1.502190173829037
135.65834,4.2338,-2597.12,3393110.15,0.6820360681318292,1.356959256554349
135.65768,4.2389,-2596.76,3393110.26,0.7561698577414174,0.9996492498597817
135.65701,4.244,-2597.08,3393109.69,0.7458727261058545,0.9510499647500292
135.65635,4.2491,-2594.48,3393112.04,0.7854216624605265,0.9460313769319912
135.65568,4.2542,-2597.79,3393108.48,0.8182861360967888,1.0203232309777928
135.65502,4.2593,-2597.06,3393108.96,0.8648009348300643,0.9942430603918384
135.65438,4.2644,-2595.45,3393110.32,1.005000119930604,1.0966303153824195
135.65371,4.2695,-2597.01,3393108.5,1.0361697470847535,1.363785570930235
135.65304,4.2746,-2597.33,3393107.92,0.8309369757958119,1.3259856277169708
135.65171,4.2847,-2601.33,3393103.41,0.6318122903785712,1.025929638926916
135.65104,4.2898,-2605.87,3393098.61,0.5448753826134943,1.2398356467749057
135.65037,4.2949,-2605.82,3393098.41,0.4368644199489012,1.213392524888783
135.6497,4.3,-2608.34,3393095.63,0.3803014440062546,1.303119014311689
135.64903,4.3051,-2608.76,3393094.95,0.3404207842479886,0.9451212361231895
135.64837,4.3102,-2608.8,3393094.66,0.3449138978703271,0.8641303498782522
135.6477,4.3153,-2607.18,3393096.02,0.3604302175546373,0.7068244520279301
135.64703,4.3204,-2607.17,3393095.78,0.3471041105914277,0.6899617351910167
135.64636,4.3255,-2608.38,3393094.31,0.3309295630981965,0.782555549337678
135.6457,4.3306,-2605.93,3393096.5,0.3464394585389302,0.8174654007100896
135.64503,4.3356,-2607.07,3393095.11,0.3732269939411941,0.6947480002773742
135.64436,4.3407,-2606.34,3393095.58,0.4163621032419184,0.7967210778819174
135.64369,4.3458,-2605.11,3393096.55,0.7069597953054225,0.7263182683934016
135.64302,4.3509,-2605.1,3393096.31,0.7434727070365426,0.9250254710412052
135.64236,4.356,-2606.64,3393094.51,0.84548508190778,0.7297332962442107
135.64169,4.3611,-2606.49,3393094.4,0.8556742831291991,0.3455421196627694
135.64101,4.3662,-2608.18,3393092.46,0.857979958515766,0.5023398763646284
135.64034,4.3713,-2608.84,3393091.54,0.9515373804743134,0.492816088980482
135.63967,4.3764,-2609.06,3393091.05,0.9101172929770032,0.4991701885844843
135.639,4.3815,-2611.4,3393088.45,0.8256981529060462,0.525511450509512
135.63833,4.3865,-2612.08,3393087.51,0.6817157469496323,0.5566195703194229
135.63765,4.3916,-2611.75,3393087.58,0.5304575228990953,0.6391686422316067
135.63698,4.3967,-2612.66,3393086.41,0.5981224771967298,0.5137061678478714
135.63631,4.4018,-2613.09,3393085.71,0.4790936553827344,0.5197038212781142
135.63564,4.4069,-2612.68,3393085.86,0.2804260517969472,0.5967973457255822
135.63497,4.412,-2613.35,3393084.93,0.1309805032314305,0.654072391503564
135.6343,4.4171,-2612.98,3393085.04,0.281386647260215,0.6894887040667269
135.63363,4.4222,-2611.78,3393085.98,0.3059990103218073,0.6440909000638924
