long_east,lat_north,altitude
137.15334,-5.0754,-3820.13
137.152,-5.0652,-3862.51
137.15134,-5.0601,-3871.57
137.15067,-5.055,-3907.73
137.15,-5.0499,-3930.49
137.14934,-5.0448,-3959.9
137.14867,-5.0397,-4045.42
137.148,-5.0346,-4023.98
137.14734,-5.0295,-4064.89
137.14667,-5.0244,-4090.39
137.146,-5.0193,-4081.13
137.14533,-5.0142,-4098.7
137.14467,-5.0091,-4126.53
137.144,-5.004,-4147.65
137.14333,-4.9989,-4145.5
137.14267,-4.9939,-4160.19
137.142,-4.9888,-4234.66
137.14133,-4.9837,-4295.29
137.13999,-4.9735,-4271.5
137.13932,-4.9684,-4366.09
137.13865,-4.9633,-4395.6
137.13799,-4.9582,-4409.31
137.13732,-4.9531,-4451.31
137.13665,-4.948,-4468.95
137.13598,-4.9429,-4469.26
137.13531,-4.9378,-4486.09
137.13464,-4.9327,-4500.65
137.13398,-4.9276,-4499.15
137.13331,-4.9225,-4499.33
137.13264,-4.9175,-4499.73
137.13197,-4.9124,-4505.07
137.1313,-4.9073,-4508.83
137.13063,-4.9022,-4515.67
137.12997,-4.8971,-4520.91
137.1293,-4.892,-4526.44
137.12863,-4.8869,-4533.01
137.12796,-4.8818,-4538.16
137.12728,-4.8767,-4538.44
137.12661,-4.8716,-4530.66
137.12595,-4.8665,-4529.84
137.12528,-4.8614,-4530.57
137.12462,-4.8563,-4526.15
137.12395,-4.8512,-4531.84
137.12329,-4.8461,-4537.67
137.12262,-4.841,-4537.48
137.12196,-4.8359,-4536.39
137.12129,-4.8308,-4530.85
137.12063,-4.8258,-4527.74
137.11996,-4.8207,-4517.76
137.1193,-4.8156,-4517.35
137.11863,-4.8105,-4519.25
137.11797,-4.8054,-4518.22
137.11664,-4.7952,-4517.09
137.11597,-4.7901,-4517.87
137.11531,-4.785,-4515.24
137.11464,-4.7799,-4515.32
137.11399,-4.7748,-4513.41
137.11332,-4.7697,-4513.01
137.11266,-4.7646,-4510.85
137.112,-4.7595,-4508.54
137.11133,-4.7544,-4507.61
137.11067,-4.7493,-4507.23
137.11001,-4.7442,-4505.04
137.10934,-4.7391,-4505.31
137.10868,-4.734,-4502.78
137.10802,-4.7289,-4500.62
137.10735,-4.7238,-4498.25
137.10669,-4.7187,-4496.15
137.10602,-4.7136,-4494.23
137.10536,-4.7085,-4490.83
137.1047,-4.7034,-4489.48
137.10403,-4.6983,-4488.41
137.10337,-4.6932,-4486.38
137.10271,-4.6881,-4484.6
137.10204,-4.683,-4482.53
137.10138,-4.6779,-4479.78
137.10074,-4.6728,-4476.79
137.10007,-4.6677,-4476.05
137.0994,-4.6626,-4472.12
137.09873,-4.6575,-4473.47
137.09806,-4.6524,-4469.4
137.09739,-4.6473,-4466.8
137.09672,-4.6422,-4460.84
137.09605,-4.6371,-4454.91
137.09538,-4.632,-4450.04
137.09471,-4.6269,-4441.05
137.09404,-4.6218,-4434.28
137.09337,-4.6167,-4431.42
137.0927,-4.6116,-4426.92
137.09202,-4.6065,-4423.26
137.09135,-4.6014,-4416.95
137.09068,-4.5963,-4407.85
137.09001,-4.5912,-4398.18
137.08934,-4.5861,-4391.87
137.088,-4.5759,-4383.65
137.08731,-4.5708,-4377.58
137.08664,-4.5657,-4370.89
137.08596,-4.5606,-4362.28
137.08529,-4.5555,-4356.33
137.08462,-4.5504,-4349.18
137.08394,-4.5453,-4339.5
137.08327,-4.5402,-4331.26
137.08259,-4.5351,-4320.51
137.08192,-4.53,-4309.67
137.08125,-4.5249,-4298.03
137.08057,-4.5199,-4283.45
137.0799,-4.5148,-4270.35
137.07922,-4.5097,-4255.7
137.07855,-4.5046,-4233.92
137.07788,-4.4995,-4208.5
137.0772,-4.4944,-4182.77
137.07653,-4.4893,-4160.87
137.07585,-4.4842,-4139.66
137.07518,-4.4791,-4121.38
137.07451,-4.474,-4099.63
137.07379,-4.4689,-4081.51
137.07313,-4.4638,-4068.94
137.07247,-4.4587,-4040.78
137.07181,-4.4536,-4000.65
137.07114,-4.4485,-3958.33
137.07048,-4.4434,-3920.26
137.06982,-4.4383,-3888.28
137.06916,-4.4332,-3853.94
137.0685,-4.4281,-3814.59
137.06783,-4.423,-3783.93
137.06717,-4.4179,-3750.56
137.06651,-4.4128,-3708.26
137.06585,-4.4077,-3660.97
137.06519,-4.4026,-3595.49
137.06452,-4.3975,-3525.53
137.06386,-4.3924,-3456.6
137.0632,-4.3873,-3375.2
137.06254,-4.3822,-3303.61
137.06188,-4.3771,-3224.64
137.06121,-4.372,-3157.58
137.06062,-4.3669,-3099.89
137.05997,-4.3618,-3040.68
137.05931,-4.3567,-3004.03
137.05866,-4.3516,-2971.07
137.058,-4.3465,-2910.66
137.05735,-4.3414,-2857.08
137.0567,-4.3363,-2822.27
137.05604,-4.3312,-2749.54
137.05539,-4.3261,-2725.59
137.05473,-4.321,-2704.34
137.05408,-4.3159,-2639.48
137.05343,-4.3108,-2536.1
137.05277,-4.3057,-2433.72
137.05212,-4.3006,-2411.23
137.05146,-4.2956,-2372.26
137.05081,-4.2905,-2363.31
137.05016,-4.2854,-2389.79
137.0495,-4.2803,-2407.16
137.04885,-4.2752,-2403.1
137.0482,-4.2701,-2415.84
137.04692,-4.2599,-2454.37
137.04625,-4.2548,-2453.28
137.04559,-4.2497,-2483.71
137.04493,-4.2446,-2492.31
137.04427,-4.2395,-2514.29
137.04361,-4.2344,-2517.31
137.04295,-4.2293,-2524.23
137.04229,-4.2242,-2526.0
137.04163,-4.2191,-2490.92
137.04097,-4.214,-2475.83
137.04031,-4.2089,-2489.8
137.03964,-4.2038,-2482.93
137.03898,-4.1987,-2480.25
137.03832,-4.1936,-2469.08
137.03766,-4.1885,-2455.37
137.037,-4.1834,-2445.14
137.03634,-4.1783,-2433.82
137.03568,-4.1732,-2423.03
137.03502,-4.1681,-2418.29
137.03434,-4.163,-2414.95
137.03368,-4.1579,-2407.79
137.03302,-4.1528,-2398.8
137.03235,-4.1477,-2387.44
137.03169,-4.1426,-2357.32
137.03103,-4.1375,-2322.04
137.03036,-4.1324,-2327.98
137.0297,-4.1273,-2334.42
137.02904,-4.1222,-2329.84
137.02837,-4.1171,-2329.9
137.02771,-4.112,-2324.64
137.02705,-4.1069,-2308.19
137.02639,-4.1018,-2284.15
137.02572,-4.0967,-2254.17
137.02506,-4.0916,-2212.03
137.94116,-4.2401,-3773.39
137.94049,-4.235,-3756.97
137.93982,-4.2299,-3739.77
137.93915,-4.2248,-3722.18
137.93848,-4.2197,-3699.33
137.93714,-4.2095,-3493.43
137.93647,-4.2044,-3344.27
137.9358,-4.1993,-3293.29
137.93514,-4.1942,-3233.3
137.93447,-4.1891,-3173.02
137.93381,-4.184,-3110.54
137.93314,-4.1789,-3139.68
137.93247,-4.1738,-3108.24
137.93181,-4.1687,-3055.03
137.93114,-4.1636,-2943.07
137.93048,-4.1585,-2845.93
137.92981,-4.1534,-2791.0
137.92914,-4.1483,-2721.0
137.92848,-4.1432,-2668.76
137.92781,-4.1381,-2611.59
137.92715,-4.133,-2546.73
137.92648,-4.1279,-2568.14
137.92582,-4.1228,-2575.13
137.92515,-4.1177,-2516.08
137.9245,-4.1127,-2436.29
137.92384,-4.1076,-2358.33
137.92318,-4.1025,-2291.58
137.92251,-4.0974,-2226.02
137.92185,-4.0923,-2171.79
137.74373,-4.0914,-2380.94
137.74307,-4.0965,-2456.55
137.7424,-4.1016,-2499.93
137.74173,-4.1067,-2478.83
137.74107,-4.1118,-2534.79
137.7404,-4.1169,-2667.06
137.73973,-4.122,-2740.74
137.73907,-4.127,-2867.91
137.7384,-4.1321,-2989.36
137.73774,-4.1372,-3096.39
137.73707,-4.1423,-3201.56
137.73641,-4.1474,-3287.67
137.73574,-4.1525,-3359.5
137.73507,-4.1576,-3442.92
137.73441,-4.1627,-3503.09
137.73374,-4.1678,-3556.22
137.73307,-4.1729,-3604.02
137.73241,-4.178,-3648.16
137.73174,-4.1831,-3696.36
137.73107,-4.1882,-3721.74
137.7304,-4.1933,-3747.19
137.72974,-4.1984,-3818.13
137.72907,-4.2035,-3853.32
137.7284,-4.2086,-3884.38
137.72773,-4.2136,-3906.05
137.72706,-4.2187,-3927.21
137.72639,-4.2238,-3942.85
137.72573,-4.2289,-3959.85
137.72506,-4.234,-3987.09
137.72439,-4.2391,-4006.96
137.72372,-4.2442,-4012.82
137.72305,-4.2493,-4020.15
137.72238,-4.2544,-4018.14
137.72172,-4.2595,-4025.59
137.72105,-4.2646,-4037.41
137.72038,-4.2697,-4044.07
137.71971,-4.2748,-4067.05
137.71904,-4.2799,-4071.87
137.71837,-4.285,-4081.55
137.7177,-4.2901,-4083.61
137.71704,-4.2952,-4097.38
137.71637,-4.3003,-4110.21
137.7157,-4.3054,-4129.66
137.71503,-4.3105,-4152.84
137.71436,-4.3156,-4168.03
137.7137,-4.3207,-4185.9
137.71304,-4.3258,-4201.49
137.71238,-4.3309,-4206.73
137.71171,-4.336,-4229.53
137.71105,-4.3411,-4244.95
137.71038,-4.3462,-4263.95
137.70972,-4.3513,-4275.95
137.70905,-4.3563,-4283.59
137.70839,-4.3614,-4293.31
137.70773,-4.3665,-4306.64
137.70706,-4.3716,-4324.05
137.7064,-4.3767,-4334.46
137.70573,-4.3818,-4339.96
137.70507,-4.3869,-4351.09
137.7044,-4.392,-4347.63
137.70374,-4.3971,-4350.78
137.70307,-4.4022,-4354.46
137.70241,-4.4073,-4357.22
137.70174,-4.4124,-4364.26
137.70108,-4.4175,-4367.94
137.70042,-4.4226,-4377.14
137.69975,-4.4277,-4387.97
137.69909,-4.4328,-4401.11
137.69842,-4.4379,-4399.16
137.69776,-4.443,-4404.79
137.69709,-4.4481,-4413.56
137.69643,-4.4532,-4360.01
137.69576,-4.4583,-4373.03
137.6951,-4.4634,-4389.09
137.69443,-4.4685,-4369.32
137.69377,-4.4736,-4346.49
137.6931,-4.4787,-4355.36
137.69244,-4.4838,-4342.46
137.69177,-4.4889,-4366.6
137.69111,-4.494,-4350.09
137.69044,-4.4991,-4338.43
137.68978,-4.5042,-4317.81
137.68911,-4.5093,-4287.43
137.68845,-4.5144,-4252.77
137.68778,-4.5195,-4216.4
137.68714,-4.5246,-4189.63
137.68649,-4.5297,-4199.68
137.68583,-4.5348,-4173.62
137.68518,-4.5399,-4170.12
137.68452,-4.545,-4152.16
137.68387,-4.5501,-4148.46
137.68321,-4.5552,-4134.93
137.68256,-4.5603,-4127.71
137.68125,-4.5705,-4114.04
137.68059,-4.5756,-4099.2
137.67994,-4.5807,-4092.67
137.67928,-4.5858,-4078.65
137.67863,-4.5909,-4068.94
137.67797,-4.596,-4053.21
137.67666,-4.6061,-4004.57
137.676,-4.6112,-3955.4
137.67535,-4.6163,-3909.52
137.67469,-4.6214,-3850.16
137.67404,-4.6265,-3814.71
137.67338,-4.6316,-3740.08
137.67272,-4.6367,-3660.44
137.67206,-4.6418,-3571.91
137.67141,-4.6469,-3471.39
137.67075,-4.652,-3377.09
137.67009,-4.6571,-3291.56
137.66943,-4.6622,-3199.26
137.66877,-4.6673,-3117.72
137.66811,-4.6724,-3034.44
137.66745,-4.6775,-2924.1
137.6668,-4.6826,-2818.69
137.66614,-4.6877,-2719.96
137.66548,-4.6928,-2603.71
137.66482,-4.6979,-2525.88
137.66416,-4.703,-2417.56
137.6635,-4.7082,-2298.7
137.66284,-4.7133,-2183.38
137.66218,-4.7184,-2061.03
137.66152,-4.7235,-1962.79
137.66083,-4.7286,-1888.75
137.66015,-4.7336,-1805.55
137.65948,-4.7387,-1717.69
137.6588,-4.7438,-1620.39
137.65813,-4.7489,-1525.2
137.65746,-4.754,-1436.21
137.65678,-4.7591,-1356.86
137.65611,-4.7642,-1266.52
137.65543,-4.7693,-1178.23
137.65476,-4.7744,-1085.24
137.65408,-4.7795,-993.26
137.65341,-4.7846,-927.63
137.65274,-4.7897,-843.2
137.65206,-4.7948,-769.06
137.65139,-4.7999,-704.24
137.65072,-4.805,-711.51
137.65005,-4.8101,-688.98
137.64937,-4.8152,-643.46
137.6487,-4.8203,-599.41
137.64803,-4.8254,-572.29
137.64735,-4.8305,-544.09
137.64668,-4.8356,-550.8
137.64601,-4.8407,-558.07
137.64534,-4.8458,-536.55
137.64467,-4.8509,-561.6
137.644,-4.856,-573.45
137.64333,-4.8611,-575.18
137.64266,-4.8662,-573.46
137.64199,-4.8713,-565.42
137.64132,-4.8764,-566.45
137.64065,-4.8815,-609.82
137.63998,-4.8866,-608.86
137.6393,-4.8916,-625.33
137.63863,-4.8967,-656.52
137.63796,-4.9018,-667.74
137.63729,-4.9069,-679.94
137.63662,-4.912,-701.49
137.63595,-4.9171,-709.77
137.63528,-4.9222,-717.38
137.63461,-4.9273,-723.24
137.63396,-4.9324,-744.2
137.63329,-4.9375,-739.48
137.63263,-4.9426,-765.26
137.63196,-4.9477,-780.76
137.6313,-4.9528,-805.05
137.63063,-4.9579,-807.68
137.62997,-4.963,-823.47
137.6293,-4.9681,-846.26
137.62864,-4.9732,-906.08
137.62797,-4.9783,-905.88
137.62731,-4.9834,-922.25
137.62665,-4.9885,-956.42
137.62598,-4.9936,-970.98
137.62532,-4.9987,-985.46
137.62465,-5.0038,-1004.02
137.62399,-5.0089,-1025.34
137.62332,-5.014,-1039.04
137.62266,-5.0191,-1067.01
137.62199,-5.0242,-1108.8
137.62133,-5.0293,-1143.56
137.62066,-5.0344,-1175.27
137.62,-5.0395,-1235.02
137.61934,-5.0446,-1282.25
137.61867,-5.0497,-1308.67
137.61801,-5.0548,-1307.4
137.61734,-5.0599,-1333.77
137.61668,-5.065,-1353.52
137.61601,-5.0701,-1367.21
137.61535,-5.0752,-1366.78
137.61468,-5.0803,-1392.52
137.61402,-5.0854,-1410.62
137.36599,-5.0864,-2392.69
137.36532,-5.0813,-2396.14
137.36464,-5.0762,-2418.04
137.36397,-5.0711,-2446.4
137.36329,-5.066,-2476.62
137.36262,-5.0609,-2484.8
137.36194,-5.0558,-2486.7
137.36127,-5.0507,-2499.22
137.3606,-5.0456,-2574.71
137.35992,-5.0405,-2591.54
137.35925,-5.0354,-2620.18
137.35857,-5.0303,-2638.17
137.35789,-5.0252,-2643.67
137.35722,-5.0201,-2643.32
137.35654,-5.015,-2668.35
137.35587,-5.0099,-2706.91
137.3552,-5.0048,-2717.46
137.35453,-4.9997,-2750.08
137.35385,-4.9946,-2785.38
137.35318,-4.9895,-2818.78
137.35251,-4.9844,-2825.15
137.35184,-4.9793,-2834.81
137.35116,-4.9742,-2872.31
137.35049,-4.9691,-2910.18
137.34982,-4.964,-2901.66
137.34915,-4.9589,-2954.39
137.34848,-4.9538,-2997.75
137.3478,-4.9487,-3008.28
137.34713,-4.9436,-3058.91
137.34646,-4.9385,-3089.05
137.34579,-4.9334,-3122.57
137.34511,-4.9283,-3150.84
137.34448,-4.9232,-3174.06
137.34382,-4.9182,-3190.12
137.34315,-4.9131,-3173.15
137.34249,-4.908,-3174.7
137.34182,-4.9029,-3216.29
137.34116,-4.8978,-3209.17
137.34049,-4.8927,-3217.15
137.33983,-4.8876,-3271.59
137.33917,-4.8825,-3316.59
137.3385,-4.8774,-3294.51
137.33784,-4.8723,-3342.38
137.33717,-4.8673,-3454.96
137.33651,-4.8622,-3511.27
137.33585,-4.8571,-3519.6
137.33518,-4.852,-3551.05
137.33452,-4.8469,-3578.31
137.33385,-4.8418,-3654.38
137.33319,-4.8367,-3696.21
137.33252,-4.8316,-3754.18
137.33186,-4.8265,-3798.23
137.3312,-4.8215,-3813.19
137.33054,-4.8164,-3895.89
137.32987,-4.8113,-3954.61
137.32921,-4.8062,-3985.54
137.32854,-4.8011,-3999.13
137.32788,-4.796,-4030.85
137.32721,-4.7909,-4053.12
137.32655,-4.7858,-4079.29
137.32588,-4.7807,-4113.31
137.32522,-4.7756,-4142.64
137.32455,-4.7705,-4160.72
137.32389,-4.7655,-4173.07
137.32322,-4.7604,-4187.59
137.32256,-4.7553,-4206.87
137.32189,-4.7502,-4227.53
137.32123,-4.7451,-4259.56
137.32056,-4.74,-4285.68
137.3199,-4.7349,-4308.45
137.31923,-4.7298,-4336.56
137.31857,-4.7247,-4362.9
137.31789,-4.7196,-4384.88
137.31723,-4.7145,-4406.37
137.31656,-4.7094,-4415.7
137.31589,-4.7043,-4434.64
137.31523,-4.6992,-4437.29
137.31456,-4.6941,-4446.41
137.31389,-4.689,-4456.21
137.31322,-4.6839,-4463.46
137.31256,-4.6788,-4467.46
137.31189,-4.6737,-4470.18
137.31122,-4.6686,-4471.8
137.31056,-4.6635,-4473.06
137.30989,-4.6584,-4471.68
137.30922,-4.6533,-4470.78
137.30856,-4.6482,-4467.11
137.30789,-4.6431,-4480.4
137.30722,-4.638,-4478.56
137.30655,-4.6329,-4482.23
137.30589,-4.6278,-4469.66
137.30522,-4.6227,-4466.19
137.30456,-4.6176,-4463.67
137.3039,-4.6125,-4464.12
137.30323,-4.6074,-4463.07
137.30256,-4.6023,-4462.39
137.30189,-4.5972,-4461.64
137.30122,-4.5921,-4461.35
137.30055,-4.587,-4461.08
137.29988,-4.5819,-4462.23
137.29921,-4.5768,-4464.8
137.29855,-4.5717,-4460.78
137.29788,-4.5666,-4457.88
137.29721,-4.5615,-4453.01
137.29654,-4.5564,-4451.21
137.29587,-4.5513,-4446.37
137.2952,-4.5462,-4444.45
137.29453,-4.5411,-4438.99
137.29386,-4.536,-4437.46
137.2932,-4.5309,-4433.46
137.29253,-4.5258,-4430.58
137.29186,-4.5207,-4429.67
137.29049,-4.5105,-4420.8
137.28981,-4.5054,-4419.41
137.28914,-4.5003,-4413.89
137.28847,-4.4952,-4408.21
137.28779,-4.4901,-4401.26
137.28712,-4.485,-4396.35
137.28644,-4.4799,-4389.28
137.28577,-4.4748,-4382.22
137.2851,-4.4697,-4373.98
137.28442,-4.4646,-4364.71
137.28375,-4.4595,-4354.57
137.28307,-4.4544,-4344.56
137.2824,-4.4493,-4334.87
137.28173,-4.4442,-4328.04
137.28105,-4.4391,-4321.14
137.28038,-4.434,-4314.68
137.2797,-4.4289,-4306.93
137.27903,-4.4238,-4297.63
137.27835,-4.4187,-4289.33
137.27767,-4.4136,-4278.49
137.277,-4.4085,-4265.3
137.27633,-4.4034,-4243.08
137.27565,-4.3983,-4229.74
137.27498,-4.3932,-4219.99
137.27431,-4.3881,-4208.59
137.27364,-4.383,-4188.57
137.27297,-4.3779,-4151.48
137.27229,-4.3728,-4105.52
137.27162,-4.3677,-4098.78
137.27095,-4.3626,-4102.22
137.27028,-4.3575,-4092.78
137.26961,-4.3524,-4077.81
137.26894,-4.3473,-4060.26
137.26826,-4.3422,-4039.61
137.26759,-4.3371,-4019.99
137.26692,-4.332,-3994.84
137.26625,-4.3269,-3936.12
137.26558,-4.3218,-3823.03
137.2649,-4.3167,-3788.08
137.26429,-4.3116,-3793.73
137.26363,-4.3065,-3812.18
137.26297,-4.3014,-3823.45
137.26231,-4.2963,-3823.88
137.26165,-4.2912,-3804.82
137.26099,-4.2861,-3788.96
137.26033,-4.281,-3741.78
137.25967,-4.2759,-3687.68
137.259,-4.2708,-3634.05
137.25834,-4.2657,-3641.9
137.25768,-4.2606,-3616.2
137.25702,-4.2555,-3533.79
137.25636,-4.2504,-3504.56
137.2557,-4.2453,-3545.16
137.25504,-4.2402,-3524.05
137.25438,-4.2351,-3484.75
137.25372,-4.23,-3409.43
137.25306,-4.2249,-3355.19
137.25239,-4.2198,-3324.56
137.25173,-4.2147,-3295.8
137.25107,-4.2096,-3275.52
137.25041,-4.2045,-3265.83
137.24975,-4.1994,-3262.35
137.24909,-4.1943,-3255.76
137.24843,-4.1892,-3258.04
137.24777,-4.1841,-3260.34
137.24711,-4.179,-3234.2
137.24645,-4.1739,-3204.1
137.24578,-4.1687,-3175.35
137.24512,-4.1636,-3157.07
137.24446,-4.1585,-3149.53
137.2438,-4.1534,-3133.53
137.24314,-4.1483,-3112.24
137.24248,-4.1432,-3090.81
137.24182,-4.1381,-3062.85
137.24116,-4.133,-3028.29
137.2405,-4.1279,-2999.55
137.23984,-4.1228,-2953.84
137.23918,-4.1177,-2878.27
137.23852,-4.1126,-2833.33
137.23786,-4.1076,-2793.17
137.2372,-4.1025,-2766.57
137.23654,-4.0974,-2734.37
137.23588,-4.0923,-2729.87
137.17889,-4.0937,-2555.12
137.17821,-4.0989,-2549.31
137.17752,-4.1041,-2536.36
137.17684,-4.1093,-2515.28
137.17615,-4.1145,-2507.49
137.17547,-4.1197,-2511.79
137.17478,-4.1249,-2531.82
137.1741,-4.1301,-2648.26
137.17342,-4.1353,-2727.24
137.17274,-4.1405,-2752.91
137.17205,-4.1457,-2813.53
137.17137,-4.1509,-2878.98
137.17069,-4.1561,-2932.94
137.17,-4.1612,-2972.68
137.16932,-4.1664,-3004.87
137.16864,-4.1716,-3041.11
137.16795,-4.1767,-3070.73
137.16727,-4.1819,-3095.53
137.16659,-4.1871,-3125.69
137.16591,-4.1923,-3152.3
137.16522,-4.1974,-3166.2
137.16454,-4.2026,-3179.14
137.16385,-4.2078,-3190.89
137.16317,-4.2129,-3206.95
137.16249,-4.2181,-3200.73
137.16112,-4.2285,-3181.05
137.16044,-4.2336,-3200.13
137.15975,-4.2388,-3213.19
137.15907,-4.244,-3166.18
137.15838,-4.2491,-3186.79
137.1577,-4.2543,-3192.21
137.15701,-4.2595,-3085.53
137.15633,-4.2646,-3083.97
137.15565,-4.2698,-3152.58
137.15497,-4.275,-3213.66
137.15428,-4.2801,-3278.46
137.1536,-4.2853,-3318.09
137.15292,-4.2905,-3340.48
137.15223,-4.2956,-3344.17
137.15155,-4.3008,-3370.11
137.15087,-4.306,-3428.6
137.15019,-4.3111,-3478.49
137.1495,-4.3163,-3504.31
137.14882,-4.3215,-3561.74
137.14814,-4.3266,-3591.32
137.14745,-4.3318,-3646.58
137.14677,-4.337,-3676.85
137.14609,-4.3421,-3714.24
137.1454,-4.3473,-3740.27
137.14471,-4.3525,-3761.49
137.14403,-4.3577,-3778.62
137.14335,-4.3628,-3788.2
137.14268,-4.368,-3779.71
137.142,-4.3731,-3773.19
137.14132,-4.3783,-3794.79
137.14064,-4.3835,-3822.12
137.13997,-4.3886,-3850.92
137.13929,-4.3938,-3877.27
137.13861,-4.399,-3902.59
137.13794,-4.4041,-3937.53
137.13726,-4.4093,-3985.84
137.13658,-4.4144,-4029.37
137.13591,-4.4196,-4067.54
137.13523,-4.4248,-4094.85
137.13455,-4.4299,-4105.72
137.13387,-4.4351,-4119.78
137.1332,-4.4403,-4135.37
137.13252,-4.4454,-4149.86
137.13184,-4.4506,-4163.9
137.13117,-4.4557,-4178.49
137.13049,-4.4609,-4192.76
137.12981,-4.4661,-4207.37
137.12914,-4.4712,-4219.27
137.12846,-4.4764,-4225.47
137.12778,-4.4815,-4235.06
137.12711,-4.4867,-4244.15
137.12643,-4.4919,-4253.9
137.12575,-4.497,-4263.11
137.12508,-4.5022,-4266.46
137.1244,-4.5074,-4274.94
137.12372,-4.5125,-4285.8
137.12304,-4.5177,-4300.96
137.12237,-4.5228,-4318.28
137.12169,-4.528,-4328.96
137.12101,-4.5332,-4341.25
137.12034,-4.5383,-4343.54
137.11966,-4.5435,-4336.38
137.11898,-4.5487,-4419.02
137.1183,-4.5538,-4358.17
137.11763,-4.559,-4370.63
137.11695,-4.5642,-4378.51
137.11627,-4.5693,-4387.75
137.11559,-4.5744,-4395.43
137.11491,-4.5796,-4396.24
137.11423,-4.5847,-4400.89
137.11355,-4.5899,-4405.01
137.11287,-4.595,-4411.53
137.11219,-4.6001,-4413.67
137.11151,-4.6053,-4419.34
137.11083,-4.6104,-4427.71
137.11016,-4.6156,-4436.78
137.10948,-4.6207,-4447.25
137.1088,-4.6258,-4450.22
137.10812,-4.631,-4453.57
137.10744,-4.6361,-4456.02
137.10676,-4.6412,-4460.88
137.10608,-4.6464,-4468.56
137.1054,-4.6515,-4474.93
137.10472,-4.6567,-4476.61
137.10404,-4.6618,-4476.03
137.10336,-4.6669,-4475.57
137.10268,-4.6721,-4478.52
137.102,-4.6772,-4480.21
137.10064,-4.6875,-4483.9
137.09996,-4.6926,-4485.33
137.09928,-4.6977,-4488.17
137.0986,-4.7029,-4491.39
137.09792,-4.708,-4492.46
137.09724,-4.7132,-4496.85
137.09656,-4.7183,-4499.03
137.09588,-4.7234,-4500.23
137.0952,-4.7286,-4501.61
137.09452,-4.7337,-4502.1
137.09384,-4.7388,-4502.79
137.09316,-4.744,-4506.99
137.09248,-4.7491,-4508.84
137.0918,-4.7543,-4508.76
137.09112,-4.7594,-4506.97
137.09043,-4.7646,-4508.84
137.08975,-4.7697,-4509.04
137.08908,-4.7748,-4509.28
137.08841,-4.7799,-4510.69
137.08773,-4.785,-4510.55
137.08706,-4.7902,-4511.43
137.08638,-4.7953,-4512.23
137.08571,-4.8004,-4513.92
137.08503,-4.8055,-4512.22
137.08436,-4.8107,-4512.25
137.08369,-4.8158,-4513.22
137.08301,-4.8209,-4513.12
137.08234,-4.826,-4513.32
137.08166,-4.8312,-4514.76
137.08032,-4.8414,-4515.81
137.07964,-4.8465,-4516.03
137.07897,-4.8516,-4516.4
137.07829,-4.8568,-4519.35
137.07628,-4.8721,-4518.12
137.0756,-4.8772,-4520.06
137.07493,-4.8824,-4519.23
137.07426,-4.8875,-4521.3
137.07358,-4.8926,-4521.19
137.07291,-4.8977,-4523.22
137.07224,-4.9029,-4523.42
137.05675,-5.0205,-4513.71
137.05474,-5.0358,-4498.65
137.05406,-5.0409,-4495.48
137.05137,-5.0613,-4474.7
137.77893,-5.0851,134.38
137.77827,-5.08,156.34
137.77761,-5.0749,179.05
137.77694,-5.0698,204.87
137.77628,-5.0647,214.32
137.77561,-5.0596,231.93
137.77495,-5.0545,282.84
137.77428,-5.0494,299.63
137.77362,-5.0443,297.14
137.77296,-5.0392,295.94
137.77229,-5.0341,281.32
137.77163,-5.029,273.11
137.77097,-5.0239,277.81
137.7703,-5.0188,292.85
137.76964,-5.0137,316.33
137.76898,-5.0086,342.64
137.76831,-5.0035,358.27
137.76765,-4.9984,368.77
137.76699,-4.9933,389.24
137.76632,-4.9883,403.02
137.76566,-4.9832,418.09
137.76499,-4.9781,450.08
137.76433,-4.973,463.63
137.76367,-4.9679,469.12
137.76303,-4.9628,461.56
137.76235,-4.9577,450.34
137.76168,-4.9526,432.54
137.76101,-4.9475,419.51
137.76034,-4.9424,397.05
137.75967,-4.9373,371.83
137.759,-4.9322,344.02
137.75832,-4.9271,323.29
137.75765,-4.922,317.24
137.75698,-4.9169,270.09
137.75631,-4.9118,232.25
137.75564,-4.9067,195.24
137.75497,-4.9016,157.08
137.7543,-4.8965,115.85
137.75362,-4.8914,77.55
137.75295,-4.8863,39.25
137.75228,-4.8812,0.66
137.75161,-4.8761,-40.52
137.75094,-4.871,-78.05
137.75027,-4.8658,-114.64
137.74958,-4.8607,-144.34
137.74891,-4.8556,-178.1
137.74823,-4.8505,-218.0
137.74756,-4.8454,-229.08
137.74689,-4.8403,-253.76
137.74621,-4.8352,-284.59
137.74554,-4.8301,-318.48
137.74487,-4.825,-353.35
137.74419,-4.8199,-374.27
137.74352,-4.8148,-411.87
137.74285,-4.8097,-465.79
137.74217,-4.8046,-500.71
137.7415,-4.7995,-536.65
137.74083,-4.7944,-576.43
137.73948,-4.7842,-645.17
137.73881,-4.7791,-710.81
137.73813,-4.774,-758.98
137.73746,-4.7689,-809.2
137.73679,-4.7638,-877.19
137.73611,-4.7587,-942.28
137.73544,-4.7536,-958.62
137.73477,-4.7485,-1027.9
137.7341,-4.7434,-1164.44
137.73343,-4.7383,-1279.89
137.73276,-4.7332,-1454.41
137.73209,-4.7281,-1621.16
137.73142,-4.723,-1696.53
137.73075,-4.7179,-1789.8
137.73008,-4.7128,-1912.18
