long_east,lat_north,altitude
175.077,-14.981,-1834.79
175.07633,-14.9759,-1829.24
175.07565,-14.9708,-1834.43
175.07497,-14.9657,-1837.44
175.07429,-14.9606,-1840.63
175.07361,-14.9554,-1840.68
175.07293,-14.9503,-1845.28
175.07225,-14.9452,-1844.72
175.07157,-14.9401,-1838.52
175.07089,-14.935,-1844.34
175.07021,-14.9299,-1844.36
175.06953,-14.9248,-1847.16
175.06884,-14.9197,-1849.99
175.06815,-14.9145,-1870.3
175.06746,-14.9094,-1870.8
175.06678,-14.9043,-1870.63
175.06609,-14.8992,-1871.89
175.06541,-14.8941,-1874.33
175.06472,-14.889,-1875.94
175.06403,-14.8838,-1874.88
175.06266,-14.8736,-1876.66
175.06198,-14.8685,-1877.19
175.06129,-14.8634,-1877.58
175.06061,-14.8583,-1879.65
175.05992,-14.8531,-1878.62
175.05923,-14.848,-1876.98
175.05855,-14.8429,-1881.58
175.05786,-14.8378,-1882.15
175.05718,-14.8327,-1881.5
175.05649,-14.8276,-1883.89
175.0558,-14.8224,-1883.92
175.05512,-14.8173,-1883.01
175.05443,-14.8122,-1880.55
175.05375,-14.8071,-1880.21
175.05306,-14.802,-1883.82
175.05238,-14.7969,-1885.42
175.05169,-14.7917,-1884.81
175.05101,-14.7866,-1885.3
175.05032,-14.7815,-1884.61
175.04964,-14.7764,-1878.46
175.04895,-14.7713,-1875.5
175.04826,-14.7662,-1871.57
175.04758,-14.761,-1868.42
175.04689,-14.7559,-1857.63
175.04621,-14.7508,-1856.23
175.04552,-14.7457,-1861.18
175.04484,-14.7406,-1866.61
175.04415,-14.7355,-1874.57
175.04347,-14.7303,-1872.83
175.04278,-14.7252,-1874.44
175.0421,-14.7201,-1875.11
175.04143,-14.715,-1877.06
175.04075,-14.7099,-1873.15
175.04007,-14.7048,-1875.09
175.03939,-14.6997,-1871.43
175.03871,-14.6946,-1869.28
175.03804,-14.6894,-1870.51
175.03736,-14.6843,-1871.07
175.03668,-14.6792,-1874.19
175.036,-14.6741,-1876.61
175.03532,-14.669,-1880.06
175.03464,-14.6639,-1884.09
175.03397,-14.6588,-1884.1
175.03329,-14.6537,-1874.95
175.03261,-14.6485,-1873.86
175.03193,-14.6434,-1885.67
175.03125,-14.6383,-1889.94
175.03057,-14.6332,-1898.73
175.0299,-14.6281,-1901.38
175.02922,-14.623,-1904.57
175.02854,-14.6179,-1906.49
175.02786,-14.6128,-1907.02
175.02718,-14.6076,-1909.47
175.0265,-14.6025,-1910.36
175.02583,-14.5974,-1905.94
175.02515,-14.5923,-1910.52
175.02447,-14.5872,-1909.23
175.02379,-14.5821,-1909.31
175.02311,-14.577,-1909.0
175.02244,-14.5719,-1907.27
175.02176,-14.5667,-1910.03
175.02108,-14.5616,-1912.11
175.0204,-14.5565,-1911.06
175.01972,-14.5514,-1911.26
175.01904,-14.5463,-1910.69
175.01769,-14.5361,-1909.76
175.01701,-14.531,-1909.56
175.01633,-14.5258,-1908.94
175.01565,-14.5207,-1907.79
175.01498,-14.5156,-1908.05
175.0143,-14.5105,-1908.83
175.01362,-14.5054,-1910.18
175.01294,-14.5003,-1910.69
175.01227,-14.4952,-1908.94
175.01159,-14.4901,-1908.25
175.01091,-14.485,-1904.68
175.01023,-14.4798,-1903.74
175.00955,-14.4747,-1906.48
175.00888,-14.4696,-1910.31
175.0082,-14.4645,-1911.92
175.00752,-14.4594,-1909.83
175.00684,-14.4543,-1909.62
175.00616,-14.4492,-1904.76
175.00549,-14.4441,-1904.62
175.00481,-14.4389,-1908.79
175.00413,-14.4338,-1907.85
175.00345,-14.4287,-1908.65
175.00278,-14.4236,-1903.6
175.0021,-14.4185,-1906.77
175.00142,-14.4134,-1910.34
175.00074,-14.4083,-1909.24
175.00006,-14.4032,-1908.71
174.99939,-14.398,-1907.66
174.99871,-14.3929,-1908.16
174.99803,-14.3878,-1907.47
174.99735,-14.3827,-1909.46
174.99667,-14.3776,-1910.33
174.996,-14.3725,-1908.68
174.99532,-14.3674,-1908.81
174.99464,-14.3623,-1909.41
174.99396,-14.3572,-1912.04
174.99329,-14.352,-1910.79
174.99261,-14.3469,-1909.04
174.99193,-14.3418,-1908.59
174.99125,-14.3367,-1907.77
174.99057,-14.3316,-1905.25
174.9899,-14.3265,-1905.7
174.98922,-14.3214,-1904.77
174.98854,-14.3163,-1903.74
174.98786,-14.3111,-1904.87
174.98717,-14.306,-1902.46
174.98648,-14.3009,-1901.87
174.98579,-14.2958,-1899.67
174.98511,-14.2907,-1901.74
174.98442,-14.2856,-1902.28
174.98374,-14.2805,-1902.3
174.98305,-14.2754,-1903.66
174.98236,-14.2703,-1905.98
174.98168,-14.2652,-1909.5
174.98099,-14.2601,-1914.17
174.98031,-14.255,-1920.61
174.97962,-14.2499,-1921.14
174.97894,-14.2448,-1924.54
174.97825,-14.2396,-1923.24
174.97756,-14.2345,-1923.74
174.97688,-14.2294,-1922.8
174.97619,-14.2243,-1923.57
174.9755,-14.2192,-1923.73
174.97482,-14.2141,-1923.56
174.97413,-14.209,-1919.03
174.97345,-14.2039,-1918.95
175.97252,-14.6447,-1801.76
175.97183,-14.6396,-1851.24
175.97115,-14.6345,-1895.51
175.97046,-14.6293,-1896.82
175.96977,-14.6242,-1900.31
175.96909,-14.6191,-1901.17
175.9684,-14.614,-1901.22
175.96772,-14.6089,-1902.88
175.96703,-14.6038,-1905.32
175.96634,-14.5986,-1906.43
175.96566,-14.5935,-1907.44
175.96498,-14.5884,-1911.64
175.96429,-14.5833,-1917.72
175.96361,-14.5782,-1923.74
175.96293,-14.5731,-1927.24
175.96225,-14.568,-1928.56
175.96156,-14.5629,-1929.42
175.96088,-14.5578,-1929.09
175.9602,-14.5526,-1929.61
175.95952,-14.5475,-1930.16
175.95883,-14.5424,-1930.12
175.95815,-14.5373,-1929.57
175.95747,-14.5322,-1929.7
175.95679,-14.5271,-1929.88
175.9561,-14.522,-1928.68
175.95542,-14.5169,-1926.53
175.95474,-14.5117,-1931.19
175.95406,-14.5066,-1930.62
175.95337,-14.5015,-1929.83
175.95269,-14.4964,-1930.44
175.95201,-14.4913,-1929.8
175.95133,-14.4862,-1927.21
175.95065,-14.4811,-1926.55
175.94996,-14.476,-1924.17
175.94928,-14.4709,-1925.36
175.9486,-14.4658,-1923.23
175.94792,-14.4606,-1924.42
175.94723,-14.4555,-1923.74
175.94655,-14.4504,-1923.89
175.94587,-14.4453,-1922.97
175.94519,-14.4402,-1921.51
175.94451,-14.4351,-1921.69
175.94382,-14.43,-1925.2
175.94314,-14.4249,-1926.37
175.94246,-14.4197,-1926.54
175.94178,-14.4146,-1928.09
175.94109,-14.4095,-1925.91
175.94041,-14.4044,-1925.16
175.93973,-14.3993,-1923.81
175.93904,-14.3942,-1922.11
175.93837,-14.3891,-1920.42
175.93769,-14.384,-1918.87
175.93702,-14.3789,-1911.53
175.93634,-14.3738,-1906.84
175.93566,-14.3687,-1911.82
175.93499,-14.3635,-1909.65
175.93431,-14.3584,-1905.89
175.93364,-14.3533,-1903.12
175.93296,-14.3482,-1900.28
175.93229,-14.3431,-1898.5
175.93161,-14.338,-1895.23
175.93094,-14.3329,-1894.91
175.93026,-14.3278,-1891.69
175.92959,-14.3227,-1890.91
175.92891,-14.3176,-1882.17
175.92824,-14.3125,-1863.44
175.92756,-14.3074,-1832.91
175.92688,-14.3023,-1758.02
175.92621,-14.2971,-1742.75
175.92554,-14.292,-1769.16
175.92486,-14.2869,-1752.03
175.92419,-14.2818,-1794.5
175.92351,-14.2767,-1819.29
175.92284,-14.2716,-1835.92
175.92216,-14.2665,-1842.77
175.92149,-14.2614,-1842.47
175.92082,-14.2563,-1845.52
175.92014,-14.2512,-1847.27
175.91947,-14.2461,-1820.27
175.91879,-14.241,-1842.62
175.91812,-14.2359,-1852.04
175.91744,-14.2308,-1857.76
175.91677,-14.2256,-1864.27
175.91609,-14.2205,-1867.23
175.91542,-14.2154,-1871.6
175.91474,-14.2103,-1878.02
175.91407,-14.2052,-1881.96
175.91339,-14.2001,-1871.52
175.91272,-14.195,-1848.27
175.91206,-14.1899,-1843.12
175.91138,-14.1848,-1839.55
175.91069,-14.1797,-1856.98
175.91,-14.1746,-1878.46
175.90932,-14.1695,-1886.25
175.90863,-14.1644,-1889.15
175.90794,-14.1593,-1888.79
175.90726,-14.1541,-1889.64
175.90657,-14.149,-1885.95
175.90589,-14.1439,-1888.43
175.9052,-14.1388,-1884.68
175.90451,-14.1337,-1886.36
175.90383,-14.1286,-1886.54
175.90314,-14.1235,-1885.8
175.90245,-14.1184,-1880.64
175.90177,-14.1133,-1878.51
175.90108,-14.1082,-1878.19
175.9004,-14.1031,-1881.46
175.89971,-14.098,-1884.58
175.89902,-14.0929,-1889.13
175.89833,-14.0878,-1894.08
175.89765,-14.0826,-1902.01
175.89696,-14.0775,-1900.21
175.89627,-14.0724,-1898.58
175.68491,-14.0698,-1935.51
175.6842,-14.075,-1937.11
175.68349,-14.0803,-1933.09
175.68278,-14.0856,-1930.36
175.68208,-14.0908,-1936.55
175.68137,-14.0961,-1939.32
175.68066,-14.1014,-1937.61
175.67995,-14.1066,-1941.45
175.67924,-14.1119,-1941.15
175.67853,-14.1172,-1943.55
175.67782,-14.1224,-1943.29
175.67712,-14.1277,-1941.92
175.67641,-14.1329,-1943.02
175.6757,-14.1382,-1942.26
175.67499,-14.1435,-1940.95
175.67429,-14.1487,-1939.98
175.67358,-14.154,-1941.62
175.67287,-14.1592,-1942.88
175.67217,-14.1645,-1943.0
175.67146,-14.1697,-1940.68
175.67075,-14.175,-1947.26
175.67004,-14.1803,-1938.38
175.66934,-14.1855,-1943.93
175.66863,-14.1908,-1946.75
175.66792,-14.196,-1947.31
175.66721,-14.2013,-1938.52
175.66651,-14.2066,-1933.84
175.66582,-14.2117,-1944.92
175.66512,-14.217,-1944.35
175.66443,-14.2222,-1942.08
175.66373,-14.2274,-1942.84
175.66303,-14.2327,-1941.62
175.66233,-14.2379,-1942.18
175.66163,-14.2431,-1940.59
175.66093,-14.2484,-1939.27
175.66023,-14.2536,-1938.6
175.65953,-14.2589,-1938.22
175.65883,-14.2641,-1939.54
175.65813,-14.2693,-1938.51
175.65743,-14.2746,-1936.86
175.65673,-14.2798,-1934.76
175.65603,-14.285,-1936.31
175.65533,-14.2903,-1936.29
175.65463,-14.2955,-1936.36
175.65393,-14.3007,-1934.5
175.65323,-14.306,-1932.94
175.65254,-14.3112,-1929.57
175.65183,-14.3165,-1931.29
175.65114,-14.3217,-1933.34
175.65044,-14.3269,-1933.42
175.64974,-14.3321,-1932.7
175.64904,-14.3374,-1931.54
175.64834,-14.3426,-1931.61
175.64764,-14.3478,-1931.5
175.64694,-14.3531,-1931.47
175.64624,-14.3583,-1933.56
175.64554,-14.3635,-1933.99
175.64484,-14.3687,-1934.97
175.64414,-14.374,-1935.89
175.64344,-14.3792,-1935.27
175.64274,-14.3844,-1936.15
175.64204,-14.3897,-1935.42
175.64134,-14.3949,-1933.94
175.64064,-14.4001,-1941.37
175.63994,-14.4054,-1939.17
175.63924,-14.4106,-1937.1
175.63854,-14.4158,-1936.93
175.63784,-14.4209,-1936.42
175.63714,-14.4261,-1937.23
175.63644,-14.4313,-1936.26
175.63574,-14.4365,-1936.82
175.63504,-14.4417,-1935.92
175.63434,-14.4468,-1935.49
175.63364,-14.452,-1936.34
175.63294,-14.4572,-1934.52
175.63224,-14.4624,-1933.89
175.63154,-14.4676,-1934.41
175.63084,-14.4728,-1934.49
175.63014,-14.478,-1935.82
175.62944,-14.4832,-1936.93
175.62874,-14.4883,-1935.48
175.62804,-14.4935,-1935.59
175.62735,-14.4987,-1935.66
175.62665,-14.5039,-1935.96
175.62595,-14.5091,-1936.29
175.62525,-14.5143,-1936.49
175.62455,-14.5195,-1935.65
175.62385,-14.5247,-1935.83
175.62315,-14.5298,-1935.42
175.62245,-14.535,-1936.3
175.62175,-14.5402,-1935.36
175.62105,-14.5454,-1934.42
175.62035,-14.5506,-1933.92
175.61965,-14.5558,-1933.57
175.61895,-14.561,-1932.88
175.61825,-14.5662,-1932.51
175.61755,-14.5713,-1933.69
175.61685,-14.5765,-1933.23
175.61615,-14.5817,-1933.43
175.61545,-14.5869,-1934.86
175.61475,-14.5921,-1933.98
175.61405,-14.5973,-1934.04
175.61335,-14.6025,-1934.0
175.61265,-14.6077,-1933.53
175.61195,-14.6128,-1932.6
175.61125,-14.618,-1932.57
175.60983,-14.6284,-1927.62
175.60913,-14.6336,-1928.32
175.60842,-14.6388,-1930.09
175.60772,-14.644,-1929.24
175.60701,-14.6492,-1928.69
175.60631,-14.6544,-1928.35
175.60561,-14.6596,-1927.19
175.6049,-14.6647,-1926.69
175.6042,-14.6699,-1926.65
175.60349,-14.6751,-1921.46
175.60279,-14.6803,-1924.0
175.60208,-14.6855,-1923.92
175.60138,-14.6907,-1923.49
175.60067,-14.6959,-1925.87
175.59997,-14.7011,-1921.69
175.59926,-14.7063,-1919.54
175.59856,-14.7114,-1915.71
175.59786,-14.7166,-1920.92
175.59715,-14.7218,-1922.07
175.59645,-14.727,-1919.54
175.59503,-14.7374,-1906.1
175.59432,-14.7426,-1912.41
175.59362,-14.7478,-1911.43
175.59292,-14.753,-1910.05
175.59221,-14.7582,-1909.73
175.59151,-14.7633,-1904.54
175.59081,-14.7685,-1894.69
175.59011,-14.7737,-1894.32
175.5894,-14.7789,-1904.69
175.5887,-14.7841,-1906.33
175.588,-14.7893,-1906.63
175.58729,-14.7945,-1908.12
175.58659,-14.7996,-1905.58
175.58589,-14.8048,-1906.33
175.58519,-14.81,-1908.17
175.58448,-14.8152,-1909.8
175.58378,-14.8204,-1911.31
175.58308,-14.8256,-1909.55
175.58238,-14.8307,-1910.51
175.58171,-14.8358,-1910.33
175.58102,-14.841,-1907.66
175.58034,-14.8461,-1910.24
175.57965,-14.8513,-1911.4
175.57896,-14.8565,-1911.72
175.57827,-14.8616,-1912.39
175.57758,-14.8668,-1912.45
175.57689,-14.8719,-1912.68
175.5762,-14.8771,-1912.61
175.57551,-14.8822,-1912.46
175.57482,-14.8874,-1911.98
175.57414,-14.8925,-1910.93
175.57345,-14.8977,-1911.56
175.57276,-14.9028,-1911.3
175.57207,-14.908,-1911.98
175.57138,-14.9131,-1911.35
175.57069,-14.9183,-1912.89
175.57,-14.9235,-1912.42
175.56931,-14.9286,-1912.58
175.56862,-14.9338,-1911.55
175.56794,-14.9389,-1909.4
175.56725,-14.9441,-1910.43
175.56656,-14.9492,-1912.08
175.56587,-14.9544,-1909.78
175.56518,-14.9595,-1909.0
175.56449,-14.9647,-1909.21
175.5638,-14.9698,-1908.38
175.56311,-14.975,-1899.77
175.56242,-14.9801,-1903.42
175.56173,-14.9853,-1901.8
175.56105,-14.9905,-1896.33
175.56036,-14.9956,-1891.05
175.55967,-15.0008,-1885.97
175.55898,-15.0059,-1883.16
175.55829,-15.0111,-1882.03
175.5576,-15.0162,-1885.58
175.55691,-15.0214,-1893.2
175.55622,-15.0265,-1895.4
175.55553,-15.0317,-1888.38
175.55484,-15.0368,-1880.84
175.55416,-15.0419,-1843.24
175.55347,-15.0471,-1820.03
175.55279,-15.0522,-1812.67
175.5521,-15.0574,-1827.02
175.48407,-15.0589,-1580.4
175.48338,-15.0537,-1616.52
175.4827,-15.0486,-1628.92
175.48202,-15.0435,-1608.09
175.48133,-15.0384,-1601.43
175.48065,-15.0332,-1612.62
175.47997,-15.0281,-1638.33
175.47928,-15.023,-1740.49
175.4786,-15.0179,-1832.99
175.47792,-15.0128,-1876.05
175.47723,-15.0076,-1883.34
175.47655,-15.0025,-1881.08
175.47586,-14.9974,-1879.37
175.47518,-14.9923,-1879.93
175.4745,-14.9872,-1884.13
175.47381,-14.982,-1890.1
175.47313,-14.9769,-1895.19
175.47245,-14.9718,-1900.86
175.47176,-14.9667,-1904.43
175.47108,-14.9616,-1902.3
175.4704,-14.9564,-1902.07
175.46971,-14.9513,-1904.36
175.46903,-14.9462,-1908.76
175.46834,-14.9411,-1907.07
175.46766,-14.9359,-1905.78
175.46698,-14.9308,-1903.17
175.46629,-14.9257,-1906.52
175.46561,-14.9206,-1904.31
175.46493,-14.9155,-1903.87
175.46424,-14.9104,-1910.09
175.46356,-14.9052,-1912.0
175.46287,-14.9001,-1915.62
175.46219,-14.895,-1915.28
175.46151,-14.8899,-1915.79
175.46082,-14.8848,-1916.32
175.46014,-14.8797,-1914.67
175.45945,-14.8746,-1916.6
175.45877,-14.8695,-1914.43
175.45808,-14.8644,-1915.71
175.4574,-14.8592,-1915.34
175.45672,-14.8541,-1913.78
175.45603,-14.849,-1911.15
175.45535,-14.8439,-1912.16
175.45466,-14.8388,-1912.76
175.45329,-14.8286,-1916.44
175.45261,-14.8235,-1916.92
175.45193,-14.8184,-1916.21
175.45124,-14.8133,-1912.13
175.45056,-14.8082,-1915.78
175.44987,-14.8031,-1916.95
175.44919,-14.798,-1917.52
175.4485,-14.7928,-1917.57
175.44782,-14.7877,-1918.7
175.44714,-14.7826,-1919.21
175.44645,-14.7775,-1917.08
175.44577,-14.7724,-1918.28
175.44508,-14.7673,-1918.42
175.4444,-14.7622,-1916.2
175.44371,-14.7571,-1913.21
175.44303,-14.752,-1921.25
175.44235,-14.7469,-1909.77
175.44166,-14.7418,-1915.65
175.44098,-14.7367,-1917.1
175.44029,-14.7316,-1914.04
175.43961,-14.7265,-1919.05
175.43892,-14.7214,-1917.3
175.43824,-14.7162,-1919.98
175.43756,-14.7111,-1936.63
175.43687,-14.706,-1929.83
175.43619,-14.7009,-1926.5
175.43551,-14.6958,-1922.98
175.43482,-14.6907,-1924.58
175.43414,-14.6856,-1922.84
175.43346,-14.6805,-1922.55
175.43277,-14.6754,-1924.88
175.43209,-14.6703,-1924.77
175.43141,-14.6652,-1925.55
175.43072,-14.6601,-1923.64
175.43004,-14.655,-1922.73
175.42935,-14.6499,-1920.86
175.42867,-14.6447,-1916.83
175.42799,-14.6396,-1915.2
175.4273,-14.6345,-1913.28
175.42662,-14.6294,-1910.41
175.42594,-14.6243,-1906.11
175.42526,-14.6192,-1899.13
175.42457,-14.6141,-1900.25
175.42389,-14.609,-1904.61
175.42321,-14.6039,-1905.84
175.42252,-14.5988,-1903.46
175.42184,-14.5937,-1903.37
175.42116,-14.5886,-1903.84
175.42047,-14.5835,-1904.45
175.41979,-14.5784,-1903.76
175.41911,-14.5733,-1901.31
175.41843,-14.5681,-1901.23
175.41774,-14.563,-1902.17
175.41706,-14.5579,-1902.01
175.41638,-14.5528,-1900.45
175.41569,-14.5477,-1897.36
175.41501,-14.5426,-1899.53
175.41433,-14.5375,-1901.36
175.41364,-14.5324,-1906.16
175.41294,-14.5273,-1913.27
175.41226,-14.5222,-1919.77
175.41158,-14.5171,-1918.8
175.41091,-14.512,-1916.31
175.41023,-14.5069,-1915.71
175.40955,-14.5018,-1917.31
175.40888,-14.4967,-1916.23
175.4082,-14.4915,-1913.24
175.40752,-14.4864,-1916.53
175.40685,-14.4813,-1920.36
175.40617,-14.4762,-1918.81
175.40549,-14.4711,-1910.66
175.40482,-14.466,-1907.7
175.40414,-14.4609,-1901.95
175.40346,-14.4558,-1896.2
175.40279,-14.4507,-1903.51
175.40211,-14.4456,-1903.56
175.40143,-14.4405,-1898.76
175.40076,-14.4353,-1898.1
175.40008,-14.4302,-1894.47
175.39943,-14.4251,-1896.8
175.39876,-14.42,-1895.87
175.39808,-14.4149,-1895.85
175.39741,-14.4098,-1895.98
175.39674,-14.4047,-1894.84
175.39607,-14.3996,-1889.15
175.3954,-14.3945,-1888.34
175.39472,-14.3893,-1900.74
175.39405,-14.3842,-1900.29
175.39271,-14.374,-1897.75
175.39204,-14.3689,-1897.3
175.39136,-14.3638,-1896.84
175.39069,-14.3587,-1887.64
175.39002,-14.3536,-1918.81
175.38935,-14.3485,-1892.5
175.38868,-14.3433,-1907.36
175.388,-14.3382,-1904.0
175.38733,-14.3331,-1894.67
175.38666,-14.328,-1888.7
175.38601,-14.3229,-1885.57
175.38533,-14.3178,-1881.75
175.38466,-14.3127,-1874.3
175.38398,-14.3076,-1874.06
175.3833,-14.3025,-1879.06
175.38262,-14.2973,-1882.45
175.38195,-14.2922,-1887.43
175.38127,-14.2871,-1890.57
175.38059,-14.282,-1893.33
175.37991,-14.2769,-1896.81
175.37924,-14.2718,-1898.78
175.37856,-14.2667,-1901.43
175.37788,-14.2615,-1899.81
175.3772,-14.2564,-1898.27
175.37652,-14.2513,-1902.23
175.37585,-14.2462,-1905.82
175.37517,-14.2411,-1908.01
175.37449,-14.236,-1908.48
175.37381,-14.2308,-1908.96
175.37314,-14.2257,-1909.84
175.37243,-14.2206,-1910.25
175.37175,-14.2155,-1911.9
175.37107,-14.2104,-1912.66
175.37039,-14.2052,-1909.17
175.36971,-14.2001,-1909.19
175.36902,-14.195,-1909.34
175.36834,-14.1899,-1911.39
175.36766,-14.1848,-1913.69
175.36698,-14.1796,-1913.49
175.3663,-14.1745,-1912.97
175.36562,-14.1694,-1913.94
175.36493,-14.1643,-1915.26
175.36425,-14.1592,-1915.3
175.36357,-14.1541,-1916.87
175.36289,-14.1489,-1917.44
175.36221,-14.1438,-1918.94
175.36153,-14.1387,-1920.92
175.36084,-14.1336,-1923.01
175.36016,-14.1285,-1923.32
175.35948,-14.1233,-1924.64
175.35812,-14.1131,-1926.34
175.35744,-14.108,-1929.38
175.35676,-14.1029,-1925.57
175.35608,-14.0977,-1929.71
175.3554,-14.0926,-1931.2
175.35471,-14.0875,-1930.15
175.35403,-14.0824,-1931.47
175.35335,-14.0773,-1932.39
175.35267,-14.0722,-1932.12
175.18662,-14.0737,-1924.48
175.18593,-14.0788,-1923.72
175.18524,-14.0839,-1924.37
175.18456,-14.089,-1924.45
175.18387,-14.0942,-1923.3
175.18318,-14.0993,-1921.61
175.18249,-14.1044,-1923.35
175.1818,-14.1095,-1922.02
175.18112,-14.1146,-1922.66
175.18043,-14.1197,-1921.26
175.17972,-14.1248,-1922.3
175.17904,-14.1299,-1923.08
175.17837,-14.1351,-1921.62
175.17769,-14.1402,-1920.58
175.17701,-14.1453,-1922.1
175.17633,-14.1504,-1920.94
175.17498,-14.1606,-1907.49
175.1743,-14.1657,-1920.79
175.17363,-14.1708,-1919.95
175.17295,-14.1759,-1899.07
175.17227,-14.181,-1908.19
175.17159,-14.1861,-1903.41
175.17091,-14.1912,-1899.33
175.17024,-14.1963,-1894.8
175.16956,-14.2015,-1889.98
175.16888,-14.2066,-1884.06
175.1682,-14.2117,-1884.01
175.16753,-14.2168,-1887.4
175.16685,-14.2219,-1889.51
175.16618,-14.227,-1890.52
175.1655,-14.2321,-1892.67
175.16483,-14.2372,-1896.07
175.16415,-14.2423,-1900.4
175.16347,-14.2474,-1906.9
175.1628,-14.2525,-1906.93
175.16212,-14.2576,-1908.59
175.16144,-14.2627,-1911.31
175.16077,-14.2679,-1912.77
175.16009,-14.273,-1914.63
175.15941,-14.2781,-1914.23
175.15873,-14.2832,-1916.04
175.15806,-14.2883,-1911.83
175.15738,-14.2934,-1913.24
175.1567,-14.2985,-1912.79
175.15603,-14.3036,-1909.43
175.15535,-14.3087,-1908.69
175.15467,-14.3138,-1910.81
175.154,-14.3189,-1910.32
175.15332,-14.324,-1910.61
175.15264,-14.3291,-1911.9
175.15196,-14.3342,-1910.28
175.15129,-14.3394,-1911.03
175.15061,-14.3445,-1909.78
175.14994,-14.3496,-1908.57
175.14926,-14.3547,-1909.68
175.14859,-14.3598,-1911.8
175.14791,-14.3649,-1912.92
175.14724,-14.37,-1910.51
175.14656,-14.3752,-1911.62
175.14589,-14.3803,-1911.33
175.14521,-14.3854,-1911.6
175.14454,-14.3905,-1910.75
175.14386,-14.3956,-1913.94
175.14319,-14.4007,-1914.21
175.14251,-14.4058,-1915.4
175.14184,-14.4109,-1913.75
175.14116,-14.4161,-1914.46
175.14049,-14.4212,-1913.16
175.13981,-14.4263,-1912.99
175.13846,-14.4365,-1909.17
175.13779,-14.4416,-1912.1
175.13711,-14.4467,-1911.94
175.13644,-14.4519,-1912.67
175.13576,-14.457,-1913.41
175.13509,-14.4621,-1912.72
175.13441,-14.4672,-1913.17
175.13373,-14.4723,-1912.73
175.13306,-14.4774,-1912.68
175.13238,-14.4825,-1911.76
175.13171,-14.4877,-1911.8
175.13103,-14.4928,-1911.38
175.13036,-14.4979,-1910.05
175.12968,-14.503,-1910.93
175.12901,-14.5081,-1910.54
175.12833,-14.5132,-1912.06
175.12766,-14.5183,-1912.94
175.12698,-14.5234,-1911.58
175.12631,-14.5286,-1911.04
175.12566,-14.5337,-1911.68
175.12497,-14.5388,-1910.93
175.12428,-14.5439,-1911.57
175.12359,-14.549,-1911.76
175.1229,-14.5541,-1912.14
175.12221,-14.5592,-1913.69
175.12152,-14.5643,-1912.14
175.12083,-14.5694,-1912.87
175.12014,-14.5746,-1912.15
175.11945,-14.5797,-1912.05
175.11876,-14.5848,-1913.05
175.11807,-14.5899,-1912.63
175.11738,-14.595,-1912.59
175.11669,-14.6001,-1908.82
175.116,-14.6052,-1906.71
175.11531,-14.6103,-1906.42
175.11462,-14.6154,-1906.48
175.11393,-14.6205,-1904.15
175.11324,-14.6256,-1906.62
175.11255,-14.6307,-1906.44
175.11186,-14.6358,-1906.24
175.11117,-14.641,-1905.6
175.11048,-14.6461,-1906.12
175.10909,-14.6563,-1905.05
175.1084,-14.6614,-1906.43
175.10771,-14.6665,-1905.34
175.10702,-14.6716,-1906.95
175.10633,-14.6767,-1906.55
175.10564,-14.6818,-1905.37
175.10495,-14.6869,-1905.85
175.10426,-14.692,-1905.41
175.10356,-14.6971,-1904.96
175.10287,-14.7022,-1905.56
175.10218,-14.7073,-1903.88
175.10149,-14.7124,-1903.23
175.1008,-14.7176,-1896.09
175.10011,-14.7227,-1881.91
175.09942,-14.7278,-1873.81
175.09872,-14.7329,-1868.46
175.098,-14.738,-1861.36
175.09732,-14.7431,-1874.71
175.09665,-14.7482,-1866.61
175.09597,-14.7533,-1866.33
175.0953,-14.7584,-1872.85
175.09463,-14.7635,-1874.83
175.09395,-14.7686,-1876.08
175.09328,-14.7737,-1876.99
175.0926,-14.7788,-1876.58
175.09193,-14.7839,-1878.34
175.09125,-14.7891,-1881.25
175.09058,-14.7942,-1882.64
175.08991,-14.7993,-1883.92
175.08923,-14.8044,-1882.75
175.08856,-14.8095,-1882.91
175.08721,-14.8197,-1879.64
175.08653,-14.8248,-1880.04
175.08586,-14.8299,-1878.83
175.08519,-14.835,-1878.18
175.08452,-14.8401,-1877.46
175.08385,-14.8452,-1875.38
175.08317,-14.8503,-1878.44
175.0825,-14.8555,-1877.44
175.08183,-14.8606,-1874.5
175.08115,-14.8657,-1881.72
175.08048,-14.8708,-1875.62
175.07981,-14.8759,-1876.84
175.07913,-14.881,-1877.01
175.07846,-14.8861,-1875.55
175.07779,-14.8912,-1874.1
175.07711,-14.8963,-1873.83
175.07644,-14.9014,-1870.75
175.07577,-14.9065,-1866.4
175.07509,-14.9116,-1863.15
175.07442,-14.9167,-1852.59
175.07375,-14.9218,-1848.59
175.07307,-14.927,-1842.25
175.0724,-14.9321,-1844.5
175.07173,-14.9372,-1839.13
175.07108,-14.9423,-1844.26
175.07039,-14.9474,-1844.19
175.06902,-14.9576,-1842.8
175.06833,-14.9627,-1834.49
175.06764,-14.9678,-1835.65
175.06695,-14.9729,-1836.37
175.06626,-14.9781,-1841.71
175.06557,-14.9832,-1843.74
175.06488,-14.9883,-1838.39
175.06419,-14.9934,-1843.02
175.06351,-14.9985,-1845.09
175.06282,-15.0036,-1841.21
175.06213,-15.0087,-1836.82
175.06144,-15.0138,-1843.49
175.06075,-15.019,-1842.36
175.06006,-15.0241,-1840.25
175.05937,-15.0292,-1833.6
175.05868,-15.0343,-1832.88
