long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg
175.25835,-14.5237,-1909.15,3392334.78,0.09328406800851781
175.25767,-14.5186,-1909.69,3392335.01,0.08393754773509683
175.257,-14.5135,-1909.54,3392335.93,0.06492641315515221
175.25632,-14.5084,-1908.51,3392337.72,0.07573392492170926
175.25564,-14.5032,-1910.12,3392336.88,0.09513560710914622
175.25496,-14.4981,-1907.72,3392340.05,0.10058121798214431
175.25429,-14.493,-1911.51,3392337.03,0.05013599046292588
175.25361,-14.4878,-1911.3,3392338.0,0.025145620796419566
175.25293,-14.4827,-1911.49,3392338.58,0.06479491566034201
175.25225,-14.4776,-1908.36,3392342.48,0.0802500819491181
175.25157,-14.4724,-1912.23,3392339.37,0.05851960337878718
175.2509,-14.4673,-1911.31,3392341.06,0.06589622273856999
175.25022,-14.4622,-1911.07,3392342.07,0.06288309709517538
175.24954,-14.4571,-1906.68,3392347.22,0.10964615246461329
175.24886,-14.4519,-1907.97,3392346.7,0.06736972729832505
175.24818,-14.4468,-1906.77,3392348.67,0.07896216432682378
175.24751,-14.4417,-1907.52,3392348.69,0.11348868546541876
175.24683,-14.4365,-1910.34,3392346.63,0.13220701827591458
175.24615,-14.4314,-1912.12,3392345.62,0.13989424383444962
175.24547,-14.4263,-1911.45,3392347.06,0.08904274340466094
175.2448,-14.4212,-1912.35,3392346.92,0.07257399898097965
175.24412,-14.416,-1911.0,3392349.04,0.07887151374410489
175.24344,-14.4109,-1910.5,3392350.31,0.04237870221238776
175.24276,-14.4058,-1909.47,3392352.1,0.02771437869445044
175.24209,-14.4006,-1909.31,3392353.03,0.04040591797573504
175.24141,-14.3955,-1909.7,3392353.4,0.041024877029775086
175.24073,-14.3904,-1908.13,3392355.74,0.08125830689128745
175.24005,-14.3852,-1909.73,3392354.91,0.06821095299984292
175.23937,-14.3801,-1911.35,3392354.05,0.037099583916343694
175.2387,-14.375,-1911.09,3392355.08,0.0676694479855376
175.23802,-14.3699,-1911.25,3392355.68,0.11585662749000618
175.23734,-14.3647,-1911.08,3392356.62,0.15290783919968945
175.23666,-14.3596,-1910.52,3392357.94,0.16700718473439463
175.23599,-14.3545,-1909.56,3392359.67,0.13457763591656746
175.23531,-14.3493,-1910.46,3392359.54,0.14390405564651368
175.23463,-14.3442,-1910.31,3392360.45,0.12659555401237185
175.23395,-14.3391,-1909.61,3392361.92,0.10990816850632397
175.23327,-14.334,-1911.7,3392360.6,0.10129023824182376
175.2326,-14.3288,-1911.07,3392361.99,0.08511584535934101
175.23192,-14.3237,-1909.27,3392364.56,0.16633397285269572
175.23054,-14.3135,-1906.71,3392368.64,0.4021919724281959
175.22986,-14.3084,-1903.89,3392372.22,0.5401725568940583
175.22917,-14.3033,-1902.81,3392374.07,0.6433452481393597
175.22849,-14.2982,-1900.83,3392376.81,0.5876104273088613
175.2278,-14.293,-1900.24,3392378.16,0.5269092861927003
175.22712,-14.2879,-1901.1,3392378.07,0.4484439156173194
175.22644,-14.2828,-1901.28,3392378.65,0.20290977275645833
175.22575,-14.2777,-1901.05,3392379.64,0.044718452765031946
175.22507,-14.2726,-1899.03,3392382.43,0.1695693379619465
175.22438,-14.2675,-1902.06,3392380.16,0.2122750496339311
175.2237,-14.2624,-1901.79,3392381.2,0.4532971361590846
175.22302,-14.2572,-1893.43,3392390.32,0.554116073404601
